wdid,structureName,streamMile,latitude,longitude,adminNumber,netAbsolute
7200674,HAWKINS SPRING GULCH D,1.71,39.220547,-107.98842,33443.33443,1
7200675,HAWXHURST DITCH,1.94,39.287581,-107.911977,13890,4.44
7200675,HAWXHURST DITCH,1.94,39.287581,-107.911977,22995.15462,0.81
7200675,HAWXHURST DITCH,1.94,39.287581,-107.911977,30895.24988,3.58
7200675,HAWXHURST DITCH,1.94,39.287581,-107.911977,32811,4.16
7200675,HAWXHURST DITCH,1.94,39.287581,-107.911977,51499.2934,1
7200676,HAWXHURST SMALLEY DITCH,2.36,39.323156,-107.904371,36768,3.8
7200676,HAWXHURST SMALLEY DITCH,2.36,39.323156,-107.904371,51499.2934,1
7200677,HEELY DITCH 1 WALLACE GU,2.37,39.162513,-108.154732,30895.24095,0.18
7200677,HEELY DITCH 1 WALLACE GU,2.37,39.162513,-108.154732,30895.24221,0
7200678,HEELY DITCH 2 WALLACE GU,2.29,39.163727,-108.155122,30895.24095,0.63
7200678,HEELY DITCH 2 WALLACE GU,2.29,39.163727,-108.155122,30895.24221,0
7200679,HEELY DITCH 3 HGT 1,2.27,39.163907,-108.155153,30895.24095,0
7200679,HEELY DITCH 3 HGT 1,2.27,39.163907,-108.155153,30895.24221,0.09
7200680,HEELY DITCH NO 1 (PLAT),12.25,39.184039,-108.116085,35337,0.66
7200681,HEELY DITCH NO 2 (PLAT),11.89,39.185445,-108.122421,35337,0.66
7200682,HEELY DITCH NO 3 (PLAT),11.62,39.186876,-108.127173,35337,0.66
7200683,HEELY DITCH NO 4 (COON),0.09,39.188865,-108.130942,35337,2
7200684,HEELY DITCH NO 5 (COON),0.23,39.187162,-108.130299,35337,0.66
7200685,HEELY DITCH NO 6 (PLAT),12.39,39.183672,-108.111601,35337,0.66
7200686,HELIOTROPE DITCH,3.43,39.319293,-107.739427,30895.23571,0.39
7200687,HENDERSON DITCH (BULL),4.91,39.124194,-108.048783,34419.27545,1
7200688,HERRON DITCH A,12.23,39.244098,-108.871148,34419.25886,0.5
7200689,HERRON DITCH B,12.23,39.244098,-108.871148,34419.25886,0.5
7200690,HERRON DITCH C,12.23,39.244098,-108.871148,34419.25886,0.5
7200691,HIGHLINE DITCH (BUZZARD),3.21,39.263555,-107.91914,18749.16345,3.53
7200691,HIGHLINE DITCH (BUZZARD),3.21,39.263555,-107.91914,18749.16694,0.21
7200691,HIGHLINE DITCH (BUZZARD),3.21,39.263555,-107.91914,30895.23588,4.02
7200691,HIGHLINE DITCH (BUZZARD),3.21,39.263555,-107.91914,32811,2.32
7200693,HIGHTOWER DITCH,22.04,39.268378,-107.695337,30895.24998,0.2
7200694,NORMAN F HILL DITCH A,0.32,39.251943,-107.919527,30895.23611,0.47
7200694,NORMAN F HILL DITCH A,0.32,39.251943,-107.919527,51790,1.5
7200695,NORMAN F HILL DITCH B,0.21,39.251942,-107.921334,30895.30573,0.18
7200696,NORMAN F HILL DITCH C,0.05,39.251874,-107.924031,31182,0.104
7200697,HILL JOHNSON DITCH,1.85,39.237227,-107.903868,37376,1.57
